"source"	"target"	"weight"	"dia"	"x"	"y"	"xend"	"yend"
"316"	"BG"	"DK"	1	2020-10-04	25.48583	42.733883	9.501785	56.26392
"317"	"BG"	"GB"	2	2020-10-04	25.48583	42.733883	-3.435973	55.378051
"318"	"BG"	"GR"	1	2020-10-04	25.48583	42.733883	21.824312	39.074208
"319"	"BG"	"IT"	1	2020-10-04	25.48583	42.733883	12.56738	41.87194
"320"	"BG"	"SI"	1	2020-10-04	25.48583	42.733883	14.995463	46.151241
"321"	"BG"	"TH"	1	2020-10-04	25.48583	42.733883	100.992541	15.870032
"322"	"BG"	"TR"	6	2020-10-04	25.48583	42.733883	35.243322	38.963745
"323"	"BG"	"US"	6	2020-10-04	25.48583	42.733883	-95.712891	37.09024
"324"	"BG"	"XK"	1	2020-10-04	25.48583	42.733883	20.902977	42.602636
"325"	"BG"	"ZA"	1	2020-10-04	25.48583	42.733883	22.937506	-30.559482
"326"	"BG"	"ZW"	1	2020-10-04	25.48583	42.733883	29.154857	-19.015438
"327"	"BH"	"EG"	1	2020-10-04	50.637772	25.930414	30.802498	26.820553
"328"	"BH"	"KW"	1	2020-10-04	50.637772	25.930414	47.481766	29.31166
"329"	"BH"	"QA"	2	2020-10-04	50.637772	25.930414	51.183884	25.354826
"330"	"BH"	"SA"	3	2020-10-04	50.637772	25.930414	45.079162	23.885942
"331"	"BH"	"US"	3	2020-10-04	50.637772	25.930414	-95.712891	37.09024
"332"	"BH"	"YE"	1	2020-10-04	50.637772	25.930414	48.516388	15.552727
"333"	"BH"	"ZW"	1	2020-10-04	50.637772	25.930414	29.154857	-19.015438
"334"	"BI"	"IT"	1	2020-10-04	29.918886	-3.373056	12.56738	41.87194
"335"	"BI"	"ZA"	1	2020-10-04	29.918886	-3.373056	22.937506	-30.559482
"336"	"BJ"	"CN"	2	2020-10-04	2.315834	9.30769	104.195397	35.86166
"337"	"BJ"	"IN"	1	2020-10-04	2.315834	9.30769	78.96288	20.593684
"338"	"BJ"	"MT"	1	2020-10-04	2.315834	9.30769	14.375416	35.937496
"339"	"BJ"	"SN"	1	2020-10-04	2.315834	9.30769	-14.452362	14.497401
"340"	"BJ"	"TG"	1	2020-10-04	2.315834	9.30769	0.824782	8.619543
"341"	"BJ"	"US"	2	2020-10-04	2.315834	9.30769	-95.712891	37.09024
"342"	"BJ"	"ZA"	2	2020-10-04	2.315834	9.30769	22.937506	-30.559482
"343"	"BJ"	"ZW"	1	2020-10-04	2.315834	9.30769	29.154857	-19.015438
"344"	"BN"	"IN"	1	2020-10-04	114.727669	4.535277	78.96288	20.593684
"345"	"BN"	"MY"	1	2020-10-04	114.727669	4.535277	101.975766	4.210484
"346"	"BN"	"PK"	1	2020-10-04	114.727669	4.535277	69.345116	30.375321
"347"	"BN"	"SG"	5	2020-10-04	114.727669	4.535277	103.819836	1.352083
"348"	"BN"	"US"	1	2020-10-04	114.727669	4.535277	-95.712891	37.09024
"349"	"BN"	"YE"	1	2020-10-04	114.727669	4.535277	48.516388	15.552727
"350"	"BO"	"CH"	2	2020-10-04	-63.588653	-16.290154	8.227512	46.818188
"351"	"BO"	"CO"	4	2020-10-04	-63.588653	-16.290154	-74.297333	4.570868
"352"	"BO"	"ES"	1	2020-10-04	-63.588653	-16.290154	-3.74922	40.463667
"353"	"BO"	"IN"	2	2020-10-04	-63.588653	-16.290154	78.96288	20.593684
"354"	"BO"	"IT"	1	2020-10-04	-63.588653	-16.290154	12.56738	41.87194
"355"	"BO"	"MX"	1	2020-10-04	-63.588653	-16.290154	-102.552784	23.634501
"356"	"BO"	"SA"	1	2020-10-04	-63.588653	-16.290154	45.079162	23.885942
"357"	"BO"	"TH"	1	2020-10-04	-63.588653	-16.290154	100.992541	15.870032
"358"	"BO"	"TR"	1	2020-10-04	-63.588653	-16.290154	35.243322	38.963745
"359"	"BO"	"US"	8	2020-10-04	-63.588653	-16.290154	-95.712891	37.09024
"360"	"BO"	"VE"	4	2020-10-04	-63.588653	-16.290154	-66.58973	6.42375
"361"	"BO"	"VN"	1	2020-10-04	-63.588653	-16.290154	108.277199	14.058324
"362"	"BO"	"ZA"	1	2020-10-04	-63.588653	-16.290154	22.937506	-30.559482
"363"	"BR"	"CA"	19	2020-10-04	-51.92528	-14.235004	-106.346771	56.130366
"364"	"BR"	"CH"	4	2020-10-04	-51.92528	-14.235004	8.227512	46.818188
"365"	"BR"	"CL"	1	2020-10-04	-51.92528	-14.235004	-71.542969	-35.675147
"366"	"BR"	"CN"	5	2020-10-04	-51.92528	-14.235004	104.195397	35.86166
"367"	"BR"	"CO"	2	2020-10-04	-51.92528	-14.235004	-74.297333	4.570868
"368"	"BR"	"DE"	4	2020-10-04	-51.92528	-14.235004	10.451526	51.165691
"369"	"BR"	"DK"	2	2020-10-04	-51.92528	-14.235004	9.501785	56.26392
"370"	"BR"	"ES"	20	2020-10-04	-51.92528	-14.235004	-3.74922	40.463667
"371"	"BR"	"FR"	10	2020-10-04	-51.92528	-14.235004	2.213749	46.227638
"372"	"BR"	"GB"	26	2020-10-04	-51.92528	-14.235004	-3.435973	55.378051
"373"	"BR"	"HK"	1	2020-10-04	-51.92528	-14.235004	114.109497	22.396428
"374"	"BR"	"IE"	4	2020-10-04	-51.92528	-14.235004	-8.24389	53.41291
"375"	"BR"	"IL"	1	2020-10-04	-51.92528	-14.235004	34.851612	31.046051
"376"	"BR"	"IN"	6	2020-10-04	-51.92528	-14.235004	78.96288	20.593684
"377"	"BR"	"IT"	45	2020-10-04	-51.92528	-14.235004	12.56738	41.87194
"378"	"BR"	"KR"	1	2020-10-04	-51.92528	-14.235004	127.766922	35.907757
"379"	"BR"	"LU"	2	2020-10-04	-51.92528	-14.235004	6.129583	49.815273
"380"	"BR"	"MT"	1	2020-10-04	-51.92528	-14.235004	14.375416	35.937496
"381"	"BR"	"MX"	9	2020-10-04	-51.92528	-14.235004	-102.552784	23.634501
"382"	"BR"	"MY"	1	2020-10-04	-51.92528	-14.235004	101.975766	4.210484
"383"	"BR"	"MZ"	3	2020-10-04	-51.92528	-14.235004	35.529562	-18.665695
"384"	"BR"	"NG"	3	2020-10-04	-51.92528	-14.235004	8.675277	9.081999
"385"	"BR"	"NL"	4	2020-10-04	-51.92528	-14.235004	5.291266	52.132633
"386"	"BR"	"NO"	4	2020-10-04	-51.92528	-14.235004	8.468946	60.472024
"387"	"BR"	"NP"	1	2020-10-04	-51.92528	-14.235004	84.124008	28.394857
"388"	"BR"	"PE"	5	2020-10-04	-51.92528	-14.235004	-75.015152	-9.189967
"389"	"BR"	"PH"	1	2020-10-04	-51.92528	-14.235004	121.774017	12.879721
"390"	"BR"	"PK"	1	2020-10-04	-51.92528	-14.235004	69.345116	30.375321
"391"	"BR"	"PL"	2	2020-10-04	-51.92528	-14.235004	19.145136	51.919438
"392"	"BR"	"PT"	23	2020-10-04	-51.92528	-14.235004	-8.224454	39.399872
"393"	"BR"	"PY"	1	2020-10-04	-51.92528	-14.235004	-58.443832	-23.442503
"394"	"BR"	"QA"	2	2020-10-04	-51.92528	-14.235004	51.183884	25.354826
"395"	"BR"	"SE"	6	2020-10-04	-51.92528	-14.235004	18.643501	60.128161
"396"	"BR"	"SG"	2	2020-10-04	-51.92528	-14.235004	103.819836	1.352083
"397"	"BR"	"TR"	4	2020-10-04	-51.92528	-14.235004	35.243322	38.963745
"398"	"BR"	"TW"	2	2020-10-04	-51.92528	-14.235004	120.960515	23.69781
"399"	"BR"	"UG"	1	2020-10-04	-51.92528	-14.235004	32.290275	1.373333
"400"	"BR"	"US"	282	2020-10-04	-51.92528	-14.235004	-95.712891	37.09024
"401"	"BR"	"UY"	7	2020-10-04	-51.92528	-14.235004	-55.765835	-32.522779
"402"	"BR"	"VE"	4	2020-10-04	-51.92528	-14.235004	-66.58973	6.42375
"403"	"BR"	"VN"	4	2020-10-04	-51.92528	-14.235004	108.277199	14.058324
"404"	"BR"	"XK"	4	2020-10-04	-51.92528	-14.235004	20.902977	42.602636
"405"	"BR"	"ZA"	48	2020-10-04	-51.92528	-14.235004	22.937506	-30.559482
"406"	"BR"	"ZM"	1	2020-10-04	-51.92528	-14.235004	27.849332	-13.133897
"407"	"BR"	"ZW"	3	2020-10-04	-51.92528	-14.235004	29.154857	-19.015438
"408"	"BS"	"US"	2	2020-10-04	-77.39628	25.03428	-95.712891	37.09024
"409"	"BT"	"PK"	2	2020-10-04	90.433601	27.514162	69.345116	30.375321
"410"	"BW"	"PT"	1	2020-10-04	24.684866	-22.328474	-8.224454	39.399872
"411"	"BW"	"US"	2	2020-10-04	24.684866	-22.328474	-95.712891	37.09024
"412"	"BW"	"ZA"	1	2020-10-04	24.684866	-22.328474	22.937506	-30.559482
"413"	"BW"	"ZM"	1	2020-10-04	24.684866	-22.328474	27.849332	-13.133897
"414"	"BW"	"ZW"	2	2020-10-04	24.684866	-22.328474	29.154857	-19.015438
"415"	"BY"	"IR"	1	2020-10-04	27.953389	53.709807	53.688046	32.427908
"416"	"BY"	"RU"	3	2020-10-04	27.953389	53.709807	105.318756	61.52401
"417"	"BY"	"UA"	1	2020-10-04	27.953389	53.709807	31.16558	48.379433
"418"	"BY"	"US"	4	2020-10-04	27.953389	53.709807	-95.712891	37.09024
"419"	"CA"	"CD"	1	2020-10-04	-106.346771	56.130366	21.758664	-4.038333
"420"	"CA"	"CH"	13	2020-10-04	-106.346771	56.130366	8.227512	46.818188
"421"	"CA"	"CN"	58	2020-10-04	-106.346771	56.130366	104.195397	35.86166
"422"	"CA"	"CO"	1	2020-10-04	-106.346771	56.130366	-74.297333	4.570868
"423"	"CA"	"DE"	13	2020-10-04	-106.346771	56.130366	10.451526	51.165691
"424"	"CA"	"DK"	3	2020-10-04	-106.346771	56.130366	9.501785	56.26392
"425"	"CA"	"DZ"	1	2020-10-04	-106.346771	56.130366	1.659626	28.033886
"426"	"CA"	"EG"	1	2020-10-04	-106.346771	56.130366	30.802498	26.820553
"427"	"CA"	"ES"	11	2020-10-04	-106.346771	56.130366	-3.74922	40.463667
"428"	"CA"	"ET"	1	2020-10-04	-106.346771	56.130366	40.489673	9.145
"429"	"CA"	"FR"	38	2020-10-04	-106.346771	56.130366	2.213749	46.227638
"430"	"CA"	"GB"	61	2020-10-04	-106.346771	56.130366	-3.435973	55.378051
"431"	"CA"	"GH"	2	2020-10-04	-106.346771	56.130366	-1.023194	7.946527
"432"	"CA"	"GR"	2	2020-10-04	-106.346771	56.130366	21.824312	39.074208
"433"	"CA"	"HK"	7	2020-10-04	-106.346771	56.130366	114.109497	22.396428
"434"	"CA"	"ID"	1	2020-10-04	-106.346771	56.130366	113.921327	-0.789275
"435"	"CA"	"IE"	5	2020-10-04	-106.346771	56.130366	-8.24389	53.41291
"436"	"CA"	"IL"	12	2020-10-04	-106.346771	56.130366	34.851612	31.046051
"437"	"CA"	"IN"	25	2020-10-04	-106.346771	56.130366	78.96288	20.593684
"438"	"CA"	"IR"	19	2020-10-04	-106.346771	56.130366	53.688046	32.427908
"439"	"CA"	"IT"	55	2020-10-04	-106.346771	56.130366	12.56738	41.87194
"440"	"CA"	"JM"	1	2020-10-04	-106.346771	56.130366	-77.297508	18.109581
"441"	"CA"	"JO"	1	2020-10-04	-106.346771	56.130366	36.238414	30.585164
"442"	"CA"	"JP"	5	2020-10-04	-106.346771	56.130366	138.252924	36.204824
"443"	"CA"	"KE"	5	2020-10-04	-106.346771	56.130366	37.906193	-0.023559
"444"	"CA"	"KR"	7	2020-10-04	-106.346771	56.130366	127.766922	35.907757
"445"	"CA"	"KW"	2	2020-10-04	-106.346771	56.130366	47.481766	29.31166
"446"	"CA"	"LB"	6	2020-10-04	-106.346771	56.130366	35.862285	33.854721
"447"	"CA"	"LI"	1	2020-10-04	-106.346771	56.130366	9.555373	47.166
"448"	"CA"	"LU"	3	2020-10-04	-106.346771	56.130366	6.129583	49.815273
"449"	"CA"	"MA"	1	2020-10-04	-106.346771	56.130366	-7.09262	31.791702
"450"	"CA"	"MX"	3	2020-10-04	-106.346771	56.130366	-102.552784	23.634501
"451"	"CA"	"MY"	2	2020-10-04	-106.346771	56.130366	101.975766	4.210484
"452"	"CA"	"NG"	4	2020-10-04	-106.346771	56.130366	8.675277	9.081999
"453"	"CA"	"NL"	14	2020-10-04	-106.346771	56.130366	5.291266	52.132633
"454"	"CA"	"NO"	7	2020-10-04	-106.346771	56.130366	8.468946	60.472024
"455"	"CA"	"NP"	1	2020-10-04	-106.346771	56.130366	84.124008	28.394857
"456"	"CA"	"NZ"	8	2020-10-04	-106.346771	56.130366	174.885971	-40.900557
"457"	"CA"	"OM"	3	2020-10-04	-106.346771	56.130366	55.923255	21.512583
"458"	"CA"	"PE"	1	2020-10-04	-106.346771	56.130366	-75.015152	-9.189967
"459"	"CA"	"PH"	3	2020-10-04	-106.346771	56.130366	121.774017	12.879721
"460"	"CA"	"PK"	4	2020-10-04	-106.346771	56.130366	69.345116	30.375321
"461"	"CA"	"PL"	5	2020-10-04	-106.346771	56.130366	19.145136	51.919438
"462"	"CA"	"PT"	10	2020-10-04	-106.346771	56.130366	-8.224454	39.399872
"463"	"CA"	"QA"	1	2020-10-04	-106.346771	56.130366	51.183884	25.354826
"464"	"CA"	"RO"	3	2020-10-04	-106.346771	56.130366	24.96676	45.943161
"465"	"CA"	"RU"	5	2020-10-04	-106.346771	56.130366	105.318756	61.52401
"466"	"CA"	"SA"	27	2020-10-04	-106.346771	56.130366	45.079162	23.885942
"467"	"CA"	"SD"	2	2020-10-04	-106.346771	56.130366	30.217636	12.862807
"468"	"CA"	"SE"	20	2020-10-04	-106.346771	56.130366	18.643501	60.128161
"469"	"CA"	"SG"	11	2020-10-04	-106.346771	56.130366	103.819836	1.352083
"470"	"CA"	"SN"	2	2020-10-04	-106.346771	56.130366	-14.452362	14.497401
"471"	"CA"	"SV"	1	2020-10-04	-106.346771	56.130366	-88.89653	13.794185
"472"	"CA"	"TH"	1	2020-10-04	-106.346771	56.130366	100.992541	15.870032
"473"	"CA"	"TN"	4	2020-10-04	-106.346771	56.130366	9.537499	33.886917
"474"	"CA"	"TR"	8	2020-10-04	-106.346771	56.130366	35.243322	38.963745
"475"	"CA"	"TT"	1	2020-10-04	-106.346771	56.130366	-61.222503	10.691803
"476"	"CA"	"TW"	3	2020-10-04	-106.346771	56.130366	120.960515	23.69781
"477"	"CA"	"UG"	1	2020-10-04	-106.346771	56.130366	32.290275	1.373333
"478"	"CA"	"US"	742	2020-10-04	-106.346771	56.130366	-95.712891	37.09024
"479"	"CA"	"VC"	1	2020-10-04	-106.346771	56.130366	-61.287228	12.984305
"480"	"CA"	"VE"	1	2020-10-04	-106.346771	56.130366	-66.58973	6.42375
"481"	"CA"	"VN"	7	2020-10-04	-106.346771	56.130366	108.277199	14.058324
"482"	"CA"	"YE"	1	2020-10-04	-106.346771	56.130366	48.516388	15.552727
"483"	"CA"	"ZA"	52	2020-10-04	-106.346771	56.130366	22.937506	-30.559482
"484"	"CA"	"ZM"	2	2020-10-04	-106.346771	56.130366	27.849332	-13.133897
"485"	"CA"	"ZW"	1	2020-10-04	-106.346771	56.130366	29.154857	-19.015438
"486"	"CD"	"FR"	1	2020-10-04	21.758664	-4.038333	2.213749	46.227638
"487"	"CD"	"GA"	1	2020-10-04	21.758664	-4.038333	11.609444	-0.803689
"488"	"CD"	"GB"	2	2020-10-04	21.758664	-4.038333	-3.435973	55.378051
"489"	"CD"	"KE"	1	2020-10-04	21.758664	-4.038333	37.906193	-0.023559
"490"	"CD"	"MW"	1	2020-10-04	21.758664	-4.038333	34.301525	-13.254308
"491"	"CD"	"US"	7	2020-10-04	21.758664	-4.038333	-95.712891	37.09024
"492"	"CD"	"ZA"	6	2020-10-04	21.758664	-4.038333	22.937506	-30.559482
"493"	"CD"	"ZM"	1	2020-10-04	21.758664	-4.038333	27.849332	-13.133897
"494"	"CD"	"ZW"	1	2020-10-04	21.758664	-4.038333	29.154857	-19.015438
"495"	"CF"	"TG"	1	2020-10-04	20.939444	6.611111	0.824782	8.619543
"496"	"CF"	"US"	1	2020-10-04	20.939444	6.611111	-95.712891	37.09024
"497"	"CG"	"GB"	1	2020-10-04	15.827659	-0.228021	-3.435973	55.378051
"498"	"CG"	"IT"	1	2020-10-04	15.827659	-0.228021	12.56738	41.87194
"499"	"CG"	"SA"	1	2020-10-04	15.827659	-0.228021	45.079162	23.885942
"500"	"CG"	"SN"	1	2020-10-04	15.827659	-0.228021	-14.452362	14.497401
"501"	"CG"	"US"	2	2020-10-04	15.827659	-0.228021	-95.712891	37.09024
"502"	"CG"	"VN"	1	2020-10-04	15.827659	-0.228021	108.277199	14.058324
"503"	"CG"	"ZA"	2	2020-10-04	15.827659	-0.228021	22.937506	-30.559482
"504"	"CG"	"ZM"	2	2020-10-04	15.827659	-0.228021	27.849332	-13.133897
"505"	"CG"	"ZW"	1	2020-10-04	15.827659	-0.228021	29.154857	-19.015438
"506"	"CH"	"CM"	1	2020-10-04	8.227512	46.818188	12.354722	7.369722
"507"	"CH"	"CN"	22	2020-10-04	8.227512	46.818188	104.195397	35.86166
"508"	"CH"	"CO"	1	2020-10-04	8.227512	46.818188	-74.297333	4.570868
"509"	"CH"	"DE"	36	2020-10-04	8.227512	46.818188	10.451526	51.165691
"510"	"CH"	"DK"	4	2020-10-04	8.227512	46.818188	9.501785	56.26392
"511"	"CH"	"EG"	4	2020-10-04	8.227512	46.818188	30.802498	26.820553
"512"	"CH"	"ES"	11	2020-10-04	8.227512	46.818188	-3.74922	40.463667
"513"	"CH"	"FI"	2	2020-10-04	8.227512	46.818188	25.748151	61.92411
"514"	"CH"	"FR"	36	2020-10-04	8.227512	46.818188	2.213749	46.227638
"515"	"CH"	"GB"	49	2020-10-04	8.227512	46.818188	-3.435973	55.378051
"516"	"CH"	"GF"	1	2020-10-04	8.227512	46.818188	-53.125782	3.933889
"517"	"CH"	"GH"	1	2020-10-04	8.227512	46.818188	-1.023194	7.946527
"518"	"CH"	"GR"	9	2020-10-04	8.227512	46.818188	21.824312	39.074208
"519"	"CH"	"HK"	3	2020-10-04	8.227512	46.818188	114.109497	22.396428
"520"	"CH"	"IE"	1	2020-10-04	8.227512	46.818188	-8.24389	53.41291
"521"	"CH"	"IL"	3	2020-10-04	8.227512	46.818188	34.851612	31.046051
"522"	"CH"	"IN"	8	2020-10-04	8.227512	46.818188	78.96288	20.593684
"523"	"CH"	"IR"	6	2020-10-04	8.227512	46.818188	53.688046	32.427908
"524"	"CH"	"IT"	73	2020-10-04	8.227512	46.818188	12.56738	41.87194
"525"	"CH"	"JP"	3	2020-10-04	8.227512	46.818188	138.252924	36.204824
"526"	"CH"	"KE"	1	2020-10-04	8.227512	46.818188	37.906193	-0.023559
"527"	"CH"	"KR"	1	2020-10-04	8.227512	46.818188	127.766922	35.907757
"528"	"CH"	"LI"	4	2020-10-04	8.227512	46.818188	9.555373	47.166
"529"	"CH"	"LU"	4	2020-10-04	8.227512	46.818188	6.129583	49.815273
"530"	"CH"	"MA"	2	2020-10-04	8.227512	46.818188	-7.09262	31.791702
"531"	"CH"	"MX"	2	2020-10-04	8.227512	46.818188	-102.552784	23.634501
"532"	"CH"	"MY"	3	2020-10-04	8.227512	46.818188	101.975766	4.210484
"533"	"CH"	"NL"	38	2020-10-04	8.227512	46.818188	5.291266	52.132633
"534"	"CH"	"NO"	6	2020-10-04	8.227512	46.818188	8.468946	60.472024
"535"	"CH"	"NP"	1	2020-10-04	8.227512	46.818188	84.124008	28.394857
"536"	"CH"	"NZ"	2	2020-10-04	8.227512	46.818188	174.885971	-40.900557
"537"	"CH"	"OM"	1	2020-10-04	8.227512	46.818188	55.923255	21.512583
"538"	"CH"	"PE"	1	2020-10-04	8.227512	46.818188	-75.015152	-9.189967
"539"	"CH"	"PG"	1	2020-10-04	8.227512	46.818188	143.95555	-6.314993
"540"	"CH"	"PH"	1	2020-10-04	8.227512	46.818188	121.774017	12.879721
"541"	"CH"	"PL"	13	2020-10-04	8.227512	46.818188	19.145136	51.919438
"542"	"CH"	"PT"	10	2020-10-04	8.227512	46.818188	-8.224454	39.399872
"543"	"CH"	"QA"	1	2020-10-04	8.227512	46.818188	51.183884	25.354826
"544"	"CH"	"RO"	1	2020-10-04	8.227512	46.818188	24.96676	45.943161
"545"	"CH"	"RS"	2	2020-10-04	8.227512	46.818188	21.005859	44.016521
"546"	"CH"	"RU"	7	2020-10-04	8.227512	46.818188	105.318756	61.52401
"547"	"CH"	"SA"	3	2020-10-04	8.227512	46.818188	45.079162	23.885942
"548"	"CH"	"SE"	20	2020-10-04	8.227512	46.818188	18.643501	60.128161
"549"	"CH"	"SG"	8	2020-10-04	8.227512	46.818188	103.819836	1.352083
"550"	"CH"	"SI"	2	2020-10-04	8.227512	46.818188	14.995463	46.151241
"551"	"CH"	"SL"	1	2020-10-04	8.227512	46.818188	-11.779889	8.460555
"552"	"CH"	"SN"	1	2020-10-04	8.227512	46.818188	-14.452362	14.497401
"553"	"CH"	"TH"	1	2020-10-04	8.227512	46.818188	100.992541	15.870032
"554"	"CH"	"TN"	1	2020-10-04	8.227512	46.818188	9.537499	33.886917
"555"	"CH"	"TR"	15	2020-10-04	8.227512	46.818188	35.243322	38.963745
"556"	"CH"	"UA"	1	2020-10-04	8.227512	46.818188	31.16558	48.379433
"557"	"CH"	"UG"	1	2020-10-04	8.227512	46.818188	32.290275	1.373333
"558"	"CH"	"US"	320	2020-10-04	8.227512	46.818188	-95.712891	37.09024
"559"	"CH"	"UY"	3	2020-10-04	8.227512	46.818188	-55.765835	-32.522779
"560"	"CH"	"VN"	1	2020-10-04	8.227512	46.818188	108.277199	14.058324
"561"	"CH"	"ZA"	36	2020-10-04	8.227512	46.818188	22.937506	-30.559482
"562"	"CH"	"ZM"	1	2020-10-04	8.227512	46.818188	27.849332	-13.133897
"563"	"CH"	"ZW"	3	2020-10-04	8.227512	46.818188	29.154857	-19.015438
"564"	"CI"	"MA"	1	2020-10-04	-5.54708	7.539989	-7.09262	31.791702
"565"	"CI"	"PH"	1	2020-10-04	-5.54708	7.539989	121.774017	12.879721
"566"	"CI"	"TG"	1	2020-10-04	-5.54708	7.539989	0.824782	8.619543
"567"	"CI"	"US"	3	2020-10-04	-5.54708	7.539989	-95.712891	37.09024
"568"	"CI"	"ZA"	1	2020-10-04	-5.54708	7.539989	22.937506	-30.559482
"569"	"CL"	"CO"	2	2020-10-04	-71.542969	-35.675147	-74.297333	4.570868
"570"	"CL"	"DE"	1	2020-10-04	-71.542969	-35.675147	10.451526	51.165691
"571"	"CL"	"EC"	2	2020-10-04	-71.542969	-35.675147	-78.183406	-1.831239
"572"	"CL"	"ES"	13	2020-10-04	-71.542969	-35.675147	-3.74922	40.463667
"573"	"CL"	"GB"	7	2020-10-04	-71.542969	-35.675147	-3.435973	55.378051
"574"	"CL"	"IN"	2	2020-10-04	-71.542969	-35.675147	78.96288	20.593684
"575"	"CL"	"IT"	8	2020-10-04	-71.542969	-35.675147	12.56738	41.87194
"576"	"CL"	"MX"	7	2020-10-04	-71.542969	-35.675147	-102.552784	23.634501
"577"	"CL"	"MY"	1	2020-10-04	-71.542969	-35.675147	101.975766	4.210484
"578"	"CL"	"NL"	1	2020-10-04	-71.542969	-35.675147	5.291266	52.132633
"579"	"CL"	"NP"	1	2020-10-04	-71.542969	-35.675147	84.124008	28.394857
"580"	"CL"	"NZ"	1	2020-10-04	-71.542969	-35.675147	174.885971	-40.900557
"581"	"CL"	"PE"	2	2020-10-04	-71.542969	-35.675147	-75.015152	-9.189967
"582"	"CL"	"PL"	2	2020-10-04	-71.542969	-35.675147	19.145136	51.919438
"583"	"CL"	"PT"	2	2020-10-04	-71.542969	-35.675147	-8.224454	39.399872
"584"	"CL"	"PY"	4	2020-10-04	-71.542969	-35.675147	-58.443832	-23.442503
"585"	"CL"	"TR"	3	2020-10-04	-71.542969	-35.675147	35.243322	38.963745
"586"	"CL"	"TW"	1	2020-10-04	-71.542969	-35.675147	120.960515	23.69781
"587"	"CL"	"US"	53	2020-10-04	-71.542969	-35.675147	-95.712891	37.09024
"588"	"CL"	"UY"	5	2020-10-04	-71.542969	-35.675147	-55.765835	-32.522779
"589"	"CL"	"VE"	5	2020-10-04	-71.542969	-35.675147	-66.58973	6.42375
"590"	"CL"	"ZA"	15	2020-10-04	-71.542969	-35.675147	22.937506	-30.559482
"591"	"CM"	"FR"	7	2020-10-04	12.354722	7.369722	2.213749	46.227638
"592"	"CM"	"GH"	1	2020-10-04	12.354722	7.369722	-1.023194	7.946527
"593"	"CM"	"IN"	1	2020-10-04	12.354722	7.369722	78.96288	20.593684
"594"	"CM"	"IT"	1	2020-10-04	12.354722	7.369722	12.56738	41.87194
"595"	"CM"	"KE"	1	2020-10-04	12.354722	7.369722	37.906193	-0.023559
"596"	"CM"	"MA"	1	2020-10-04	12.354722	7.369722	-7.09262	31.791702
"597"	"CM"	"MQ"	1	2020-10-04	12.354722	7.369722	-61.024174	14.641528
"598"	"CM"	"MZ"	1	2020-10-04	12.354722	7.369722	35.529562	-18.665695
"599"	"CM"	"NG"	1	2020-10-04	12.354722	7.369722	8.675277	9.081999
"600"	"CM"	"NO"	1	2020-10-04	12.354722	7.369722	8.468946	60.472024
"601"	"CM"	"SD"	1	2020-10-04	12.354722	7.369722	30.217636	12.862807
"602"	"CM"	"TG"	1	2020-10-04	12.354722	7.369722	0.824782	8.619543
"603"	"CM"	"US"	11	2020-10-04	12.354722	7.369722	-95.712891	37.09024
"604"	"CM"	"ZA"	9	2020-10-04	12.354722	7.369722	22.937506	-30.559482
"605"	"CM"	"ZM"	2	2020-10-04	12.354722	7.369722	27.849332	-13.133897
"606"	"CN"	"CZ"	1	2020-10-04	104.195397	35.86166	15.472962	49.817492
"607"	"CN"	"DE"	46	2020-10-04	104.195397	35.86166	10.451526	51.165691
"608"	"CN"	"DK"	5	2020-10-04	104.195397	35.86166	9.501785	56.26392
"609"	"CN"	"DO"	1	2020-10-04	104.195397	35.86166	-70.162651	18.735693
"610"	"CN"	"EG"	4	2020-10-04	104.195397	35.86166	30.802498	26.820553
"611"	"CN"	"ER"	1	2020-10-04	104.195397	35.86166	39.782334	15.179384
"612"	"CN"	"ES"	6	2020-10-04	104.195397	35.86166	-3.74922	40.463667
"613"	"CN"	"FR"	17	2020-10-04	104.195397	35.86166	2.213749	46.227638
"614"	"CN"	"GB"	130	2020-10-04	104.195397	35.86166	-3.435973	55.378051
"615"	"CN"	"GE"	1	2020-10-04	104.195397	35.86166	43.356892	42.315407
"616"	"CN"	"GH"	1	2020-10-04	104.195397	35.86166	-1.023194	7.946527
"617"	"CN"	"GR"	2	2020-10-04	104.195397	35.86166	21.824312	39.074208
"618"	"CN"	"HK"	164	2020-10-04	104.195397	35.86166	114.109497	22.396428
"619"	"CN"	"HU"	1	2020-10-04	104.195397	35.86166	19.503304	47.162494
"620"	"CN"	"ID"	1	2020-10-04	104.195397	35.86166	113.921327	-0.789275
"621"	"CN"	"IE"	3	2020-10-04	104.195397	35.86166	-8.24389	53.41291
"622"	"CN"	"IL"	10	2020-10-04	104.195397	35.86166	34.851612	31.046051
"623"	"CN"	"IN"	19	2020-10-04	104.195397	35.86166	78.96288	20.593684
"624"	"CN"	"IR"	6	2020-10-04	104.195397	35.86166	53.688046	32.427908
"625"	"CN"	"IT"	47	2020-10-04	104.195397	35.86166	12.56738	41.87194
"626"	"CN"	"JP"	29	2020-10-04	104.195397	35.86166	138.252924	36.204824
"627"	"CN"	"KR"	19	2020-10-04	104.195397	35.86166	127.766922	35.907757
"628"	"CN"	"KZ"	1	2020-10-04	104.195397	35.86166	66.923684	48.019573
"629"	"CN"	"LA"	1	2020-10-04	104.195397	35.86166	102.495496	19.85627
